student_id,19/20_1,19/20_2,20/21_1,20/21_2,21/22_1,21/22_2,22/23_1,22/23_2,23/24_1,23/24_2,24/25_1,24/25_2
63200335,[],[],"['63701', '63702', '63704', '63703', '63705']","['63710', '63706', '63709', '63707', '63708']","['63714', '63719', '63716', '63720', '63711']","['63727', '63721', '63723', '63724', '63725']","['63248', '63712', '63749B', '63768', '63732', '63713']",['63770'],,['63770'],,
63200336,[],[],"['63205', '63277', '63204', '63202', '63203']","['63209', '63207', '63215', '63212', '63278']","['63283', '63218', '63213', '63208']","['63744', '63217', '63280', '63220', '63216']","['63248', '63267', '63214', '63266', '63254']","['63281', '63256', '63250', '63268', '63251']",['63266'],['63281'],,
63200337,[],[],"['63701', '63702', '63704', '63703', '63705']","['63710', '63706', '63707', '63709', '63708']","['63720', '63711', '63704', '63713']","['63723', '63708', '63765']","['63712', '63749B', '63704']","['63744', '63765', '63728', '63723', '63721']","['63715', '63714', '63736', '63732', '63773', '63741']","['63770', '63728']",,
63200338,[],[],"['63701', '63703', '63702', '63704', '63705']","['63710', '63706', '63707', '63709', '63708']",,,,,,,,
63200339,[],[],"['63279', '63205', '63283', '63202', '63277', '63213', '63208', '63203', '63218', '63204']","['63278', '63209', '63215', '63280', '63207', '63216', '63217', '63220', '63212']","['63254', '63264', '63266', '63255', '63214']","['63263', '63265', '63281', '63256']","['63507', '63514', '63506', '63550', '63554']","['63555', '63508', '63552', '63557', '63515']","['63506', '63512', '63541']","['63557', '63509', '63543']",['63527'],"['63557', '63530']"
63200340,[],[],"['63279', '63203', '63205', '63204', '63277', '63213', '63744', '63202', '63208', '63283', '63218']","['63278', '63209', '63207', '63215', '63280', '63216', '63217', '63220', '63212']","['63269', '63255', '63267', '63214', '63266']","['63268', '63256', '63251', '63281']","['63514', '63519', '63520', '63523', '63506', '63554']","['63555', '63510', '63552', '63545B']","['63507', '63550']","['63508', '63557', '63543', '63561']",,
63200341,[],[],"['63202', '63277', '63205', '63204', '63203']","['63209', '63215', '63207', '63278', '63212']","['63701', '63702', '63703', '63705', '63704']",,"['63714', '63749B', '63711', '63715', '63716']","['63727', '63725', '63723', '63726', '63721']","['63248', '63712', '63768', '63717', '63732', '63713', '63716']",['63770'],,
63200342,[],[],"['63205', '63203', '63202', '63277', '63204']","['63209', '63212', '63215', '63207', '63278']","['63283', '63218', '63208', '63213']","['63280', '63220', '63278', '63217', '63216']","['63266', '63267', '63214', '63255', '63254']","['63281', '63220', '63287', '63268', '63251', '63256']",,['63281'],,
63200343,[],[],"['63701', '63702', '63704', '63703', '63705']","['63710', '63706', '63707', '63709', '63708']","['63716', '63720', '63715', '63719', '63711', '63704']","['63726', '63721', '63723', '63765', '63727']","['63740', '63735', '63741', '63732', '63711', '63739', '63736']",['63770'],"['63739', '63740']",['63770'],,
63200344,[],[],"['63204', '63202', '63205', '63277', '63203']","['63209', '63215', '63278', '63207', '63212']","['63283', '63279', '63218', '63213', '63208']","['63280', '63219', '63216', '63217']","['63266', '63267', '63214', '63261', '63255']","['63281', '63221', '63256', '63259', '63268', '63251']",,['63281'],,
63200345,[],[],"['63205', '63277', '63204', '63202', '63203']","['63209', '63207', '63215', '63212', '63278']","['63203', '63283']","['63207', '63215', '63278']",['63203'],"['63278', '63207']",,,,
63200346,[],[],"['63701', '63703', '63702', '63704', '63705']","['63706', '63709', '63708', '63710', '63707']","['63715', '63716', '63711', '63714', '63717']","['63726', '63721', '63723', '63727', '63725']","['63749B', '63768', '63712', '63732', '63713']","['63723', '63770']",,['63770'],,
63200347,[],[],"['63705', '63701', '63703', '63704', '63702']","['63710', '63706', '63709', '63707', '63708']","['63715', '63716', '63719', '63720', '63711']","['63744', '63765', '63726', '63723', '63727']","['63740', '63712', '63734', '63732', '63713']",['63770'],,['63770'],,
63200348,[],[],"['63204', '63277']","['63212', '63278']","['63283', '63279', '63208']","['63209', '63220', '63280']","['63248', '63267', '63214', '63266']",['63251'],,,,
63200350,[],[],"['63204', '63277']","['63212', '63278']","['63279', '63208', '63283']","['63209', '63280', '63220']","['63267', '63266', '63214']","['63287', '63251']",,['63251'],,
63200351,[],[],"['63204', '63277']","['63212', '63278']","['63277', '63204']",['63278'],"['63208', '63277']","['63209', '63220', '63278']","['63283', '63208', '63279']",,"['63261', '63257', '63214']","['63259', '63253']"
63200352,[],[],"['63277', '63204']","['63212', '63278']",,,,,,,,
63200356,[],[],"['63205', '63204', '63203', '63202', '63277']","['63278', '63209', '63207', '63215', '63212']","['63283', '63213', '63218', '63208']","['63220', '63216', '63280', '63217', '63278']","['63248', '63249', '63226']",,,,,
63200357,[],[],"['63205', '63204', '63203', '63202', '63277']","['63278', '63209', '63207', '63215', '63212']","['63283', '63213', '63218', '63208']","['63207', '63219', '63216', '63280', '63217']","['63267', '63255', '63266', '63254']","['63219', '63268', '63251', '63217']","['63248', '63214']","['63219', '63256', '63281']",['63214'],['63281']
63200358,[],[],"['63701', '63705', '63703', '63702', '63704']","['63707', '63706', '63708', '63709', '63710']","['63705', '63704']","['63706', '63709', '63710', '63708']","['63704', '63716', '63711', '63720']","['63710', '63727', '63765']","['63712', '63720', '63711', '63713', '63773', '63716']","['63765', '63727', '63723', '63728', '63710']","['63741', '63716', '63732', '63715', '63714', '63749B']",['63770']
63200360,[],[],"['63701', '63705', '63703', '63702', '63704']","['63707', '63706', '63708', '63709', '63710']",,,,,,,,
63200361,[],[],"['63701', '63705', '63703', '63702', '63704']","['63707', '63706', '63708', '63709', '63710']","['63719', '63716', '63720', '63711', '63712']","['63721', '63723', '63728', '63727', '63765']","['63741', '63737', '63717', '63719', '63735', '63739', '63732']",['63770'],,['63770'],,
63200362,[],[],"['63205', '63203', '63202', '63277', '63204']","['63209', '63207', '63215', '63212', '63278']","['63283', '63213', '63218', '63279', '63208']","['63219', '63216', '63280', '63217', '63215']","['63255', '63267', '63214', '63266']","['63281', '63219', '63271', '63268', '63256', '63251']",,"['63251', '63281']",,['63281']
63200363,[],[],"['63205', '63203', '63202', '63277', '63204']","['63209', '63207', '63215', '63212', '63278']","['63279', '63202', '63213', '63208']","['63280', '63217', '63278']","['63218', '63255', '63738', '63283']","['63256', '63220']","['63270', '63738', '63214', '63269']","['63287', '63271', '63256', '63281', '63253']",,
63200364,[],[],"['63205', '63203', '63202', '63277', '63204']","['63209', '63207', '63215', '63212', '63278']",,,,,,,,
63200365,[],[],"['63701', '63705', '63703', '63702', '63704']","['63707', '63706', '63708', '63709', '63710']",,,,,,,,
63200366,[],[],"['63205', '63203', '63202', '63277', '63204']","['63209', '63207', '63215', '63212', '63278']",,,,,,,,
63200367,[],[],"['63205', '63203', '63202', '63277', '63204']","['63209', '63207', '63215', '63212', '63278']","['63248', '63283', '63279', '63218', '63213', '63208']","['63280', '63221', '63216', '63217']","['63266', '63267', '63214', '63254', '63767A']","['63281', '63256', '63250', '63268', '63251']",,['63281'],,
63200369,[],[],"['63701', '63705', '63702', '63704', '63703']","['63710', '63706', '63709', '63708', '63707']",,,,,,,,
63200371,[],[],"['63204', '63202', '63205', '63277', '63203']","['63209', '63215', '63278', '63207', '63212']","['63283', '63205', '63202']","['63278', '63216', '63217']","['63283', '63213', '63218', '63208', '63279']","['63216', '63217', '63220', '63280']","['63249', '63214', '63226', '63283']","['63250', '63271', '63253', '63252', '63256', '63281']",['63283'],['63281']
63200373,[],[],"['63202', '63277', '63205', '63204', '63203']","['63209', '63215', '63207', '63278', '63212']",,,,,,,,
63200374,[],[],"['63202', '63277', '63205', '63204', '63203']","['63209', '63215', '63207', '63278', '63212']","['63205', '63202', '63277']","['63278', '63215']","['63279', '63213', '63283', '63218', '63208']","['63217', '63216', '63220', '63280']","['63214', '63267', '63266', '63269', '63255']","['63287', '63251', '63256', '63268', '63281']",,['63281']
63200376,[],[],"['63202', '63277', '63205', '63204', '63203']","['63212', '63209', '63215', '63207', '63278']","['63703', '63701', '63702', '63705', '63704']","['63706', '63709', '63710', '63707', '63708']",,,,,,
63200379,[],[],"['63202', '63277', '63205', '63204', '63203']","['63212', '63209', '63215', '63207', '63278']",,,,,,,,
63200380,[],[],"['63202', '63277', '63205', '63204', '63203']","['63212', '63209', '63215', '63207', '63278']",,,['63202'],"['63288', '63278', '63207']","['63286', '63255']","['63250', '63271', '63706']","['63270', '63214', '63269', '63289', '63249']",
63200381,[],[],"['63277', '63205', '63202', '63203', '63204']","['63212', '63209', '63215', '63207', '63278']","['63203', '63205', '63202', '63277']","['63212', '63209', '63207', '63278', '63215']",,,,,,
63200382,[],[],"['63204', '63277', '63205', '63202', '63203']","['63209', '63215', '63207', '63278', '63212']",,,,,,,,
63200385,[],[],"['63701', '63705', '63704', '63702', '63703']","['63706', '63707', '63709', '63708', '63710']",,,,,,,"['63702', '63701']","['63706', '63708', '63709']"
63200386,[],[],"['63204', '63277', '63205', '63202', '63203']","['63209', '63215', '63207', '63278', '63212']",,,,,,,,
63200389,[],[],"['63204', '63277', '63205', '63202', '63203']","['63209', '63215', '63207', '63278', '63212']","['63203', '63283', '63204']","['63212', '63207']","['63279', '63213', '63218', '63208', '63738', '63283']","['63217', '63280', '63220', '63216']","['63214', '63254', '63213', '63264', '63255']","['63265', '63287', '63263', '63256', '63281']",,"['63263', '63281']"
63200390,[],[],"['63204', '63277', '63205', '63202', '63203']","['63209', '63215', '63207', '63278', '63212']","['63203', '63205', '63204', '63202', '63277']","['63212', '63209', '63207', '63215', '63278']",,,,,,
63200391,[],[],"['63704', '63701', '63705', '63702', '63703']","['63706', '63709', '63707', '63708', '63710']",,"['63709', '63706', '63710', '63707', '63708']",,,,,,
63200393,[],[],"['63704', '63701', '63705', '63702', '63703']","['63706', '63709', '63710', '63708', '63707']","['63711', '63704', '63713']","['63709', '63723', '63708']","['63712', '63714', '63716']","['63727', '63728', '63725', '63721']","['63749B', '63715', '63732', '63720', '63736']","['63770', '63728']",,['63728']
63200394,[],[],"['63704', '63701', '63705', '63702', '63703']","['63706', '63709', '63710', '63708', '63707']","['63719', '63720', '63711', '63715', '63712']","['63721', '63723', '63708', '63724', '63765']","['63740', '63741', '63719', '63739', '63732', '63713']","['63263', '63770']",,"['63770', '63263']",,
63200395,[],[],"['63701', '63703', '63702', '63704', '63705']","['63706', '63709', '63710', '63708', '63707']","['63711', '63702', '63719', '63715', '63716', '63720']","['63723', '63726', '63724', '63765', '63727']","['63719', '63740', '63717', '63735', '63741', '63739', '63732']",['63770'],,['63770'],,
63200396,[],[],"['63204', '63277', '63205', '63203', '63202']","['63278', '63209', '63212', '63215', '63207']",,,,,,,,
63200397,[],[],"['63204', '63277', '63205', '63203', '63202']","['63278', '63209', '63212', '63215', '63207']","['63205', '63202', '63277']","['63215', '63278']","['63213', '63202', '63277', '63283']","['63278', '63220']","['63279', '63283', '63218', '63213', '63742', '63277', '63208']","['63220', '63216', '63280', '63217', '63278']",,
63200401,[],[],"['63205', '63203', '63202', '63277', '63204']","['63209', '63212', '63215', '63207', '63278']",,,,,,,,
63200402,[],[],"['63205', '63203', '63202', '63277', '63204']","['63209', '63212', '63215', '63207', '63278']","['63701', '63705', '63702', '63703', '63704']","['63709', '63707', '63706', '63710', '63708']",,,,,,
63200403,[],[],"['63701', '63703', '63702', '63704', '63705']","['63706', '63709', '63708', '63710', '63707']","['63705', '63704', '63702']","['63709', '63708']",,,,,,
63200407,[],[],"['63204', '63277', '63205', '63203', '63202']","['63278', '63209', '63212', '63215', '63207']","['63205', '63204']","['63212', '63209', '63207', '63278']","['63218', '63213', '63208', '63279', '63283']","['63217', '63278', '63209', '63280', '63220', '63216']",,,,
63200409,[],[],"['63203', '63205', '63202', '63277', '63204']","['63209', '63207', '63215', '63212', '63278']",,,,,,,,
63200410,[],[],"['63203', '63205', '63202', '63277', '63204']","['63209', '63207', '63215', '63212', '63278']",,,,,,,,
63200411,[],[],"['63705', '63701', '63703', '63704', '63702']","['63706', '63709', '63707', '63710', '63708']",,,,,,,,
63200413,[],[],"['63203', '63205', '63202', '63277', '63204']",,,,,,,,,
63200414,[],[],"['63705', '63701', '63704', '63702', '63703']","['63706', '63709', '63707', '63710', '63708']","['63711', '63720', '63715', '63714', '63704', '63713']","['63744', '63726', '63723', '63765', '63725']","['63768', '63712', '63734', '63741', '63732']",['63770'],,['63770'],,
63200415,[],[],"['63203', '63204', '63205', '63202', '63277']","['63278', '63209', '63207', '63215', '63212']","['63279', '63283', '63218', '63213', '63208']","['63280', '63219', '63217', '63216']","['63267', '63214', '63255', '63266']","['63281', '63250', '63268', '63256', '63251']","['63564', '63506A', '63554', '63565', '63514']","['63552', '63566', '63555', '63567']",['63563'],"['63545B', '63543', '63561', '63560']"
63200416,[],[],"['63203', '63205', '63202', '63277', '63204']","['63209', '63207', '63215', '63278', '63212']",,,,,,,,
63200417,[],[],"['63701', '63705', '63704', '63702', '63703']","['63706', '63707', '63709', '63708', '63710']","['63712', '63719', '63720', '63711']","['63709', '63721', '63708']","['63712', '63719', '63715']","['63724', '63728', '63723', '63708']","['63714', '63736', '63740', '63732', '63713']","['63770', '63723']",,
63200418,[],[],"['63701', '63703', '63702', '63704', '63705']","['63706', '63709', '63708', '63710', '63707']","['63711', '63719', '63720', '63712', '63713']","['63721', '63723', '63708', '63724', '63765']","['63740', '63741', '63732', '63715', '63719', '63739']","['63263', '63770']",['63739'],"['63770', '63263']",,
63200420,[],[],"['63202', '63277', '63205', '63204', '63203']","['63209', '63215', '63207', '63278', '63212']",,,,,,,,
63200421,[],[],"['63202', '63205', '63204', '63277', '63203']","['63209', '63215', '63212', '63207', '63278']",,,,,,,,
63200422,[],[],"['63205', '63277', '63204', '63202', '63203']","['63209', '63207', '63215', '63212', '63278']","['63703', '63701', '63705', '63704', '63702']","['63710', '63706', '63709', '63708', '63707']",,,,,,
